video_id,detected_objects_withconfidence
46,Shirt:20|Trousers:20|Footwear:20|Handbag:20|Watch:20|Guitar:20|Mobile_phone:20|Headphones:20|Hat:20|Sunglasses:20
231,Shirt:9|Trousers:10|Footwear:3|Handbag:5|Watch:6|Guitar:7|Mobile_phone:8|Headphones:4|Hat:1|Sunglasses:2
232,Shirt:10|Trousers:6|Footwear:5|Handbag:1|Watch:2|Guitar:7|Mobile_phone:4|Headphones:3|Hat:8|Sunglasses:9
233,Shirt:3|Trousers:1|Footwear:6|Handbag:4|Watch:2|Guitar:9|Mobile_phone:10|Headphones:5|Hat:7|Sunglasses:8
234,Shirt:3|Trousers:8|Footwear:9|Handbag:7|Watch:10|Guitar:1|Mobile_phone:5|Headphones:6|Hat:4|Sunglasses:2
235,Shirt:10|Trousers:9|Footwear:1|Handbag:8|Watch:7|Guitar:4|Mobile_phone:3|Headphones:5|Hat:2|Sunglasses:6
236,Shirt:3|Trousers:10|Footwear:7|Handbag:4|Watch:9|Guitar:1|Mobile_phone:2|Headphones:8|Hat:6|Sunglasses:5
237,Shirt:8|Trousers:1|Footwear:3|Handbag:4|Watch:6|Guitar:5|Mobile_phone:7|Headphones:2|Hat:10|Sunglasses:9
238,Shirt:7|Trousers:1|Footwear:3|Handbag:10|Watch:5|Guitar:2|Mobile_phone:8|Headphones:4|Hat:6|Sunglasses:9
239,Shirt:4|Trousers:6|Footwear:5|Handbag:10|Watch:1|Guitar:3|Mobile_phone:7|Headphones:9|Hat:2|Sunglasses:8
240,Shirt:1|Trousers:10|Footwear:4|Handbag:8|Watch:7|Guitar:9|Mobile_phone:3|Headphones:5|Hat:2|Sunglasses:6
241,Shirt:6|Trousers:8|Footwear:10|Handbag:1|Watch:4|Guitar:9|Mobile_phone:3|Headphones:5|Hat:2|Sunglasses:7
242,Shirt:6|Trousers:3|Footwear:2|Handbag:4|Watch:7|Guitar:1|Mobile_phone:10|Headphones:5|Hat:8|Sunglasses:9
243,Shirt:3|Trousers:9|Footwear:10|Handbag:1|Watch:2|Guitar:5|Mobile_phone:7|Headphones:4|Hat:6|Sunglasses:8
244,Shirt:7|Trousers:8|Footwear:1|Handbag:3|Watch:2|Guitar:6|Mobile_phone:5|Headphones:9|Hat:10|Sunglasses:4
245,Shirt:4|Trousers:2|Footwear:7|Handbag:10|Watch:1|Guitar:9|Mobile_phone:3|Headphones:8|Hat:6|Sunglasses:5
246,Shirt:8|Trousers:7|Footwear:1|Handbag:3|Watch:10|Guitar:5|Mobile_phone:6|Headphones:4|Hat:2|Sunglasses:9
247,Shirt:5|Trousers:4|Footwear:9|Handbag:3|Watch:2|Guitar:1|Mobile_phone:8|Headphones:6|Hat:10|Sunglasses:7
248,Shirt:4|Trousers:7|Footwear:1|Handbag:6|Watch:3|Guitar:10|Mobile_phone:5|Headphones:9|Hat:8|Sunglasses:2
249,Shirt:8|Trousers:6|Footwear:9|Handbag:4|Watch:1|Guitar:5|Mobile_phone:2|Headphones:10|Hat:3|Sunglasses:7
250,Shirt:4|Trousers:2|Footwear:3|Handbag:9|Watch:5|Guitar:10|Mobile_phone:7|Headphones:6|Hat:1|Sunglasses:8
251,Shirt:10|Trousers:7|Footwear:2|Handbag:4|Watch:5|Guitar:6|Mobile_phone:8|Headphones:9|Hat:3|Sunglasses:1
252,Shirt:7|Trousers:8|Footwear:2|Handbag:6|Watch:1|Guitar:3|Mobile_phone:10|Headphones:5|Hat:4|Sunglasses:9
253,Shirt:4|Trousers:6|Footwear:9|Handbag:7|Watch:10|Guitar:3|Mobile_phone:1|Headphones:8|Hat:5|Sunglasses:2
254,Shirt:1|Trousers:2|Footwear:5|Handbag:10|Watch:9|Guitar:4|Mobile_phone:3|Headphones:7|Hat:6|Sunglasses:8
255,Shirt:10|Trousers:6|Footwear:2|Handbag:7|Watch:5|Guitar:8|Mobile_phone:4|Headphones:1|Hat:3|Sunglasses:9
256,Shirt:2|Trousers:9|Footwear:1|Handbag:5|Watch:6|Guitar:7|Mobile_phone:4|Headphones:8|Hat:10|Sunglasses:3
257,Shirt:1|Trousers:9|Footwear:6|Handbag:2|Watch:3|Guitar:4|Mobile_phone:7|Headphones:10|Hat:8|Sunglasses:5
258,Shirt:8|Trousers:7|Footwear:10|Handbag:9|Watch:3|Guitar:5|Mobile_phone:4|Headphones:2|Hat:6|Sunglasses:1
259,Shirt:2|Trousers:5|Footwear:10|Handbag:8|Watch:6|Guitar:1|Mobile_phone:3|Headphones:7|Hat:4|Sunglasses:9
260,Shirt:9|Trousers:3|Footwear:10|Handbag:4|Watch:2|Guitar:8|Mobile_phone:7|Headphones:6|Hat:5|Sunglasses:1
261,Shirt:10|Trousers:4|Footwear:9|Handbag:3|Watch:6|Guitar:2|Mobile_phone:5|Headphones:7|Hat:8|Sunglasses:1
262,Shirt:5|Trousers:9|Footwear:7|Handbag:10|Watch:6|Guitar:1|Mobile_phone:3|Headphones:2|Hat:4|Sunglasses:8
263,Shirt:2|Trousers:9|Footwear:5|Handbag:7|Watch:1|Guitar:6|Mobile_phone:8|Headphones:10|Hat:4|Sunglasses:3
264,Shirt:7|Trousers:8|Footwear:1|Handbag:10|Watch:3|Guitar:4|Mobile_phone:2|Headphones:5|Hat:6|Sunglasses:9
265,Shirt:3|Trousers:4|Footwear:9|Handbag:7|Watch:2|Guitar:5|Mobile_phone:8|Headphones:10|Hat:6|Sunglasses:1
266,Shirt:2|Trousers:4|Footwear:3|Handbag:7|Watch:8|Guitar:10|Mobile_phone:6|Headphones:1|Hat:9|Sunglasses:5
267,Shirt:9|Trousers:4|Footwear:6|Handbag:7|Watch:10|Guitar:1|Mobile_phone:2|Headphones:5|Hat:8|Sunglasses:3
268,Shirt:7|Trousers:9|Footwear:1|Handbag:4|Watch:8|Guitar:10|Mobile_phone:5|Headphones:6|Hat:3|Sunglasses:2
269,Shirt:9|Trousers:10|Footwear:2|Handbag:4|Watch:1|Guitar:6|Mobile_phone:3|Headphones:7|Hat:8|Sunglasses:5
270,Shirt:4|Trousers:3|Footwear:9|Handbag:2|Watch:5|Guitar:10|Mobile_phone:8|Headphones:7|Hat:1|Sunglasses:6
271,Shirt:8|Trousers:6|Footwear:2|Handbag:5|Watch:3|Guitar:10|Mobile_phone:9|Headphones:1|Hat:4|Sunglasses:7
272,Shirt:6|Trousers:4|Footwear:2|Handbag:8|Watch:1|Guitar:3|Mobile_phone:5|Headphones:10|Hat:9|Sunglasses:7
273,Shirt:4|Trousers:8|Footwear:7|Handbag:1|Watch:2|Guitar:9|Mobile_phone:3|Headphones:10|Hat:6|Sunglasses:5
274,Shirt:9|Trousers:8|Footwear:1|Handbag:5|Watch:7|Guitar:2|Mobile_phone:6|Headphones:4|Hat:3|Sunglasses:10
275,Shirt:9|Trousers:2|Footwear:3|Handbag:5|Watch:1|Guitar:7|Mobile_phone:10|Headphones:8|Hat:4|Sunglasses:6
276,Shirt:4|Trousers:1|Footwear:3|Handbag:6|Watch:8|Guitar:10|Mobile_phone:9|Headphones:5|Hat:7|Sunglasses:2
277,Shirt:4|Trousers:2|Footwear:7|Handbag:10|Watch:8|Guitar:3|Mobile_phone:6|Headphones:9|Hat:5|Sunglasses:1
278,Shirt:10|Trousers:7|Footwear:6|Handbag:5|Watch:8|Guitar:2|Mobile_phone:4|Headphones:1|Hat:9|Sunglasses:3
279,Shirt:9|Trousers:10|Footwear:2|Handbag:5|Watch:3|Guitar:8|Mobile_phone:7|Headphones:6|Hat:1|Sunglasses:4
280,Shirt:10|Trousers:9|Footwear:2|Handbag:3|Watch:8|Guitar:4|Mobile_phone:5|Headphones:7|Hat:1|Sunglasses:6
281,Shirt:5|Trousers:6|Footwear:9|Handbag:8|Watch:1|Guitar:3|Mobile_phone:10|Headphones:7|Hat:4|Sunglasses:2
282,Shirt:6|Trousers:2|Footwear:7|Handbag:1|Watch:9|Guitar:8|Mobile_phone:10|Headphones:5|Hat:3|Sunglasses:4
283,Shirt:10|Trousers:9|Footwear:2|Handbag:8|Watch:1|Guitar:3|Mobile_phone:5|Headphones:7|Hat:4|Sunglasses:6
284,Shirt:5|Trousers:8|Footwear:9|Handbag:2|Watch:3|Guitar:7|Mobile_phone:4|Headphones:10|Hat:6|Sunglasses:1
285,Shirt:7|Trousers:6|Footwear:8|Handbag:9|Watch:10|Guitar:2|Mobile_phone:1|Headphones:3|Hat:5|Sunglasses:4
286,Shirt:10|Trousers:2|Footwear:1|Handbag:3|Watch:8|Guitar:6|Mobile_phone:5|Headphones:4|Hat:7|Sunglasses:9
287,Shirt:9|Trousers:10|Footwear:8|Handbag:3|Watch:6|Guitar:2|Mobile_phone:5|Headphones:1|Hat:4|Sunglasses:7
288,Shirt:6|Trousers:8|Footwear:1|Handbag:9|Watch:5|Guitar:3|Mobile_phone:2|Headphones:4|Hat:10|Sunglasses:7
289,Shirt:6|Trousers:9|Footwear:3|Handbag:7|Watch:1|Guitar:10|Mobile_phone:2|Headphones:5|Hat:4|Sunglasses:8
290,Shirt:7|Trousers:3|Footwear:8|Handbag:1|Watch:9|Guitar:4|Mobile_phone:2|Headphones:5|Hat:10|Sunglasses:6
291,Shirt:1|Trousers:7|Footwear:4|Handbag:6|Watch:10|Guitar:9|Mobile_phone:5|Headphones:2|Hat:8|Sunglasses:3
292,Shirt:8|Trousers:6|Footwear:9|Handbag:2|Watch:7|Guitar:3|Mobile_phone:1|Headphones:5|Hat:10|Sunglasses:4
293,Shirt:4|Trousers:6|Footwear:5|Handbag:10|Watch:3|Guitar:2|Mobile_phone:7|Headphones:9|Hat:1|Sunglasses:8
294,Shirt:1|Trousers:2|Footwear:7|Handbag:3|Watch:8|Guitar:6|Mobile_phone:10|Headphones:4|Hat:9|Sunglasses:5
295,Shirt:10|Trousers:3|Footwear:2|Handbag:4|Watch:7|Guitar:5|Mobile_phone:1|Headphones:8|Hat:9|Sunglasses:6
296,Shirt:1|Trousers:8|Footwear:10|Handbag:7|Watch:5|Guitar:6|Mobile_phone:3|Headphones:4|Hat:9|Sunglasses:2
297,Shirt:1|Trousers:10|Footwear:2|Handbag:9|Watch:8|Guitar:7|Mobile_phone:6|Headphones:4|Hat:5|Sunglasses:3
298,Shirt:1|Trousers:4|Footwear:8|Handbag:2|Watch:6|Guitar:7|Mobile_phone:9|Headphones:5|Hat:3|Sunglasses:10
299,Shirt:7|Trousers:2|Footwear:1|Handbag:10|Watch:5|Guitar:9|Mobile_phone:4|Headphones:3|Hat:6|Sunglasses:8
300,Shirt:4|Trousers:1|Footwear:6|Handbag:3|Watch:7|Guitar:10|Mobile_phone:9|Headphones:8|Hat:2|Sunglasses:5
301,Shirt:7|Trousers:4|Footwear:9|Handbag:2|Watch:5|Guitar:1|Mobile_phone:8|Headphones:6|Hat:3|Sunglasses:10
302,Shirt:8|Trousers:4|Footwear:2|Handbag:10|Watch:6|Guitar:9|Mobile_phone:7|Headphones:3|Hat:1|Sunglasses:5
303,Shirt:9|Trousers:1|Footwear:3|Handbag:10|Watch:8|Guitar:7|Mobile_phone:5|Headphones:2|Hat:4|Sunglasses:6
304,Shirt:3|Trousers:9|Footwear:10|Handbag:2|Watch:8|Guitar:4|Mobile_phone:1|Headphones:7|Hat:5|Sunglasses:6
305,Shirt:1|Trousers:2|Footwear:3|Handbag:4|Watch:10|Guitar:7|Mobile_phone:9|Headphones:6|Hat:8|Sunglasses:5
306,Shirt:6|Trousers:5|Footwear:4|Handbag:2|Watch:9|Guitar:10|Mobile_phone:3|Headphones:7|Hat:8|Sunglasses:1
307,Shirt:5|Trousers:10|Footwear:7|Handbag:1|Watch:3|Guitar:9|Mobile_phone:8|Headphones:2|Hat:4|Sunglasses:6
308,Shirt:6|Trousers:9|Footwear:5|Handbag:7|Watch:3|Guitar:2|Mobile_phone:1|Headphones:8|Hat:10|Sunglasses:4
309,Shirt:7|Trousers:9|Footwear:10|Handbag:5|Watch:6|Guitar:8|Mobile_phone:1|Headphones:3|Hat:2|Sunglasses:4
310,Shirt:1|Trousers:3|Footwear:9|Handbag:8|Watch:6|Guitar:4|Mobile_phone:10|Headphones:7|Hat:2|Sunglasses:5
311,Shirt:5|Trousers:1|Footwear:2|Handbag:6|Watch:4|Guitar:3|Mobile_phone:10|Headphones:8|Hat:7|Sunglasses:9
312,Shirt:10|Trousers:9|Footwear:4|Handbag:2|Watch:8|Guitar:7|Mobile_phone:3|Headphones:6|Hat:5|Sunglasses:1
313,Shirt:1|Trousers:8|Footwear:3|Handbag:6|Watch:5|Guitar:4|Mobile_phone:9|Headphones:2|Hat:10|Sunglasses:7
314,Shirt:1|Trousers:2|Footwear:3|Handbag:5|Watch:6|Guitar:4|Mobile_phone:8|Headphones:9|Hat:10|Sunglasses:7
315,Shirt:2|Trousers:9|Footwear:6|Handbag:1|Watch:10|Guitar:7|Mobile_phone:5|Headphones:3|Hat:4|Sunglasses:8
316,Shirt:6|Trousers:2|Footwear:4|Handbag:3|Watch:5|Guitar:9|Mobile_phone:10|Headphones:8|Hat:7|Sunglasses:1
317,Shirt:6|Trousers:8|Footwear:1|Handbag:5|Watch:7|Guitar:9|Mobile_phone:2|Headphones:10|Hat:3|Sunglasses:4
318,Shirt:1|Trousers:2|Footwear:5|Handbag:10|Watch:8|Guitar:7|Mobile_phone:6|Headphones:4|Hat:3|Sunglasses:9
319,Shirt:5|Trousers:3|Footwear:2|Handbag:1|Watch:4|Guitar:8|Mobile_phone:6|Headphones:9|Hat:7|Sunglasses:10
320,Shirt:2|Trousers:10|Footwear:8|Handbag:6|Watch:9|Guitar:4|Mobile_phone:3|Headphones:1|Hat:7|Sunglasses:5
321,Shirt:6|Trousers:1|Footwear:4|Handbag:2|Watch:7|Guitar:8|Mobile_phone:3|Headphones:10|Hat:5|Sunglasses:9
322,Shirt:1|Trousers:10|Footwear:5|Handbag:4|Watch:2|Guitar:6|Mobile_phone:7|Headphones:9|Hat:3|Sunglasses:8
323,Shirt:2|Trousers:9|Footwear:4|Handbag:10|Watch:6|Guitar:8|Mobile_phone:1|Headphones:3|Hat:5|Sunglasses:7
324,Shirt:8|Trousers:10|Footwear:9|Handbag:2|Watch:4|Guitar:1|Mobile_phone:6|Headphones:3|Hat:7|Sunglasses:5
325,Shirt:9|Trousers:3|Footwear:2|Handbag:10|Watch:5|Guitar:4|Mobile_phone:6|Headphones:1|Hat:7|Sunglasses:8
326,Shirt:4|Trousers:1|Footwear:10|Handbag:2|Watch:9|Guitar:6|Mobile_phone:3|Headphones:8|Hat:5|Sunglasses:7
327,Shirt:9|Trousers:1|Footwear:4|Handbag:10|Watch:7|Guitar:2|Mobile_phone:6|Headphones:5|Hat:3|Sunglasses:8
328,Shirt:2|Trousers:8|Footwear:1|Handbag:7|Watch:9|Guitar:5|Mobile_phone:4|Headphones:6|Hat:3|Sunglasses:10
329,Shirt:7|Trousers:8|Footwear:1|Handbag:5|Watch:3|Guitar:4|Mobile_phone:9|Headphones:2|Hat:6|Sunglasses:10
330,Shirt:2|Trousers:9|Footwear:7|Handbag:5|Watch:10|Guitar:6|Mobile_phone:8|Headphones:4|Hat:3|Sunglasses:1
331,Shirt:4|Trousers:1|Footwear:8|Handbag:7|Watch:9|Guitar:5|Mobile_phone:3|Headphones:6|Hat:2|Sunglasses:10
332,Shirt:2|Trousers:7|Footwear:3|Handbag:9|Watch:6|Guitar:8|Mobile_phone:5|Headphones:10|Hat:4|Sunglasses:1
333,Shirt:1|Trousers:10|Footwear:3|Handbag:2|Watch:5|Guitar:4|Mobile_phone:7|Headphones:6|Hat:8|Sunglasses:9
334,Shirt:6|Trousers:3|Footwear:4|Handbag:10|Watch:5|Guitar:9|Mobile_phone:7|Headphones:2|Hat:8|Sunglasses:1
335,Shirt:7|Trousers:10|Footwear:1|Handbag:5|Watch:4|Guitar:6|Mobile_phone:3|Headphones:2|Hat:9|Sunglasses:8
336,Shirt:4|Trousers:6|Footwear:5|Handbag:7|Watch:10|Guitar:8|Mobile_phone:9|Headphones:1|Hat:3|Sunglasses:2
337,Shirt:10|Trousers:7|Footwear:2|Handbag:4|Watch:6|Guitar:8|Mobile_phone:3|Headphones:5|Hat:9|Sunglasses:1
338,Shirt:6|Trousers:9|Footwear:5|Handbag:4|Watch:2|Guitar:1|Mobile_phone:7|Headphones:10|Hat:8|Sunglasses:3
339,Shirt:1|Trousers:8|Footwear:5|Handbag:9|Watch:2|Guitar:6|Mobile_phone:10|Headphones:3|Hat:4|Sunglasses:7
340,Shirt:9|Trousers:8|Footwear:10|Handbag:5|Watch:3|Guitar:2|Mobile_phone:7|Headphones:1|Hat:4|Sunglasses:6
341,Shirt:7|Trousers:10|Footwear:5|Handbag:1|Watch:3|Guitar:8|Mobile_phone:6|Headphones:9|Hat:2|Sunglasses:4
342,Shirt:10|Trousers:2|Footwear:6|Handbag:4|Watch:7|Guitar:8|Mobile_phone:9|Headphones:5|Hat:1|Sunglasses:3
343,Shirt:2|Trousers:3|Footwear:1|Handbag:7|Watch:9|Guitar:4|Mobile_phone:8|Headphones:10|Hat:5|Sunglasses:6
344,Shirt:2|Trousers:3|Footwear:9|Handbag:8|Watch:10|Guitar:4|Mobile_phone:7|Headphones:5|Hat:1|Sunglasses:6
345,Shirt:4|Trousers:7|Footwear:6|Handbag:8|Watch:2|Guitar:1|Mobile_phone:9|Headphones:5|Hat:10|Sunglasses:3
346,Shirt:5|Trousers:9|Footwear:6|Handbag:8|Watch:10|Guitar:2|Mobile_phone:7|Headphones:4|Hat:1|Sunglasses:3
347,Shirt:9|Trousers:5|Footwear:8|Handbag:4|Watch:10|Guitar:3|Mobile_phone:2|Headphones:6|Hat:1|Sunglasses:7
348,Shirt:6|Trousers:5|Footwear:3|Handbag:2|Watch:7|Guitar:4|Mobile_phone:8|Headphones:10|Hat:1|Sunglasses:9
349,Shirt:10|Trousers:2|Footwear:9|Handbag:8|Watch:3|Guitar:5|Mobile_phone:6|Headphones:1|Hat:7|Sunglasses:4
350,Shirt:6|Trousers:3|Footwear:9|Handbag:2|Watch:7|Guitar:8|Mobile_phone:5|Headphones:10|Hat:4|Sunglasses:1
351,Shirt:9|Trousers:8|Footwear:1|Handbag:5|Watch:7|Guitar:2|Mobile_phone:6|Headphones:4|Hat:3|Sunglasses:10
352,Shirt:8|Trousers:5|Footwear:2|Handbag:9|Watch:6|Guitar:10|Mobile_phone:7|Headphones:3|Hat:1|Sunglasses:4
353,Shirt:8|Trousers:2|Footwear:9|Handbag:3|Watch:1|Guitar:5|Mobile_phone:6|Headphones:4|Hat:7|Sunglasses:10
354,Shirt:4|Trousers:3|Footwear:5|Handbag:8|Watch:10|Guitar:1|Mobile_phone:6|Headphones:2|Hat:9|Sunglasses:7
355,Shirt:2|Trousers:4|Footwear:9|Handbag:1|Watch:7|Guitar:10|Mobile_phone:8|Headphones:5|Hat:6|Sunglasses:3
356,Shirt:3|Trousers:6|Footwear:8|Handbag:7|Watch:9|Guitar:5|Mobile_phone:2|Headphones:4|Hat:10|Sunglasses:1
357,Shirt:5|Trousers:8|Footwear:6|Handbag:1|Watch:7|Guitar:4|Mobile_phone:9|Headphones:10|Hat:3|Sunglasses:2
358,Shirt:6|Trousers:4|Footwear:9|Handbag:10|Watch:5|Guitar:1|Mobile_phone:2|Headphones:8|Hat:3|Sunglasses:7
359,Shirt:9|Trousers:5|Footwear:7|Handbag:2|Watch:10|Guitar:1|Mobile_phone:6|Headphones:8|Hat:3|Sunglasses:4
360,Shirt:7|Trousers:2|Footwear:9|Handbag:1|Watch:5|Guitar:8|Mobile_phone:6|Headphones:10|Hat:3|Sunglasses:4
361,Shirt:9|Trousers:8|Footwear:4|Handbag:2|Watch:6|Guitar:5|Mobile_phone:1|Headphones:10|Hat:7|Sunglasses:3
362,Shirt:9|Trousers:4|Footwear:6|Handbag:5|Watch:10|Guitar:3|Mobile_phone:7|Headphones:1|Hat:2|Sunglasses:8
363,Shirt:1|Trousers:5|Footwear:6|Handbag:9|Watch:10|Guitar:2|Mobile_phone:4|Headphones:3|Hat:8|Sunglasses:7
364,Shirt:3|Trousers:7|Footwear:1|Handbag:9|Watch:5|Guitar:2|Mobile_phone:10|Headphones:8|Hat:6|Sunglasses:4
365,Shirt:9|Trousers:8|Footwear:10|Handbag:2|Watch:3|Guitar:5|Mobile_phone:1|Headphones:4|Hat:6|Sunglasses:7
366,Shirt:10|Trousers:3|Footwear:8|Handbag:1|Watch:6|Guitar:5|Mobile_phone:7|Headphones:2|Hat:9|Sunglasses:4
367,Shirt:9|Trousers:5|Footwear:2|Handbag:4|Watch:1|Guitar:3|Mobile_phone:10|Headphones:7|Hat:8|Sunglasses:6
368,Shirt:9|Trousers:2|Footwear:10|Handbag:5|Watch:7|Guitar:6|Mobile_phone:1|Headphones:8|Hat:3|Sunglasses:4
369,Shirt:1|Trousers:5|Footwear:3|Handbag:9|Watch:8|Guitar:4|Mobile_phone:2|Headphones:7|Hat:6|Sunglasses:10
370,Shirt:1|Trousers:7|Footwear:4|Handbag:2|Watch:5|Guitar:8|Mobile_phone:3|Headphones:6|Hat:10|Sunglasses:9
371,Shirt:6|Trousers:3|Footwear:10|Handbag:4|Watch:1|Guitar:8|Mobile_phone:2|Headphones:7|Hat:5|Sunglasses:9
372,Shirt:9|Trousers:4|Footwear:6|Handbag:2|Watch:7|Guitar:8|Mobile_phone:5|Headphones:3|Hat:10|Sunglasses:1
373,Shirt:5|Trousers:6|Footwear:2|Handbag:7|Watch:8|Guitar:9|Mobile_phone:1|Headphones:4|Hat:10|Sunglasses:3
374,Shirt:3|Trousers:9|Footwear:1|Handbag:4|Watch:7|Guitar:8|Mobile_phone:5|Headphones:10|Hat:2|Sunglasses:6
375,Shirt:2|Trousers:10|Footwear:6|Handbag:9|Watch:8|Guitar:7|Mobile_phone:1|Headphones:5|Hat:4|Sunglasses:3
376,Shirt:7|Trousers:5|Footwear:4|Handbag:9|Watch:3|Guitar:1|Mobile_phone:6|Headphones:8|Hat:2|Sunglasses:10
377,Shirt:9|Trousers:7|Footwear:4|Handbag:8|Watch:1|Guitar:6|Mobile_phone:10|Headphones:2|Hat:5|Sunglasses:3
378,Shirt:4|Trousers:6|Footwear:7|Handbag:3|Watch:8|Guitar:1|Mobile_phone:10|Headphones:2|Hat:9|Sunglasses:5
379,Shirt:4|Trousers:6|Footwear:9|Handbag:2|Watch:8|Guitar:1|Mobile_phone:7|Headphones:3|Hat:5|Sunglasses:10
380,Shirt:10|Trousers:5|Footwear:6|Handbag:7|Watch:3|Guitar:9|Mobile_phone:8|Headphones:1|Hat:2|Sunglasses:4
381,Shirt:5|Trousers:8|Footwear:6|Handbag:4|Watch:3|Guitar:1|Mobile_phone:10|Headphones:9|Hat:2|Sunglasses:7
382,Shirt:5|Trousers:7|Footwear:10|Handbag:2|Watch:4|Guitar:1|Mobile_phone:8|Headphones:6|Hat:9|Sunglasses:3
383,Shirt:1|Trousers:7|Footwear:4|Handbag:9|Watch:8|Guitar:2|Mobile_phone:3|Headphones:5|Hat:6|Sunglasses:10
384,Shirt:4|Trousers:10|Footwear:7|Handbag:5|Watch:9|Guitar:8|Mobile_phone:3|Headphones:1|Hat:2|Sunglasses:6
385,Shirt:1|Trousers:2|Footwear:4|Handbag:7|Watch:9|Guitar:3|Mobile_phone:6|Headphones:10|Hat:5|Sunglasses:8
386,Shirt:3|Trousers:10|Footwear:2|Handbag:9|Watch:4|Guitar:7|Mobile_phone:1|Headphones:6|Hat:5|Sunglasses:8
387,Shirt:1|Trousers:6|Footwear:3|Handbag:2|Watch:4|Guitar:8|Mobile_phone:10|Headphones:9|Hat:7|Sunglasses:5
388,Shirt:8|Trousers:5|Footwear:6|Handbag:10|Watch:9|Guitar:1|Mobile_phone:4|Headphones:3|Hat:2|Sunglasses:7
389,Shirt:6|Trousers:2|Footwear:7|Handbag:1|Watch:3|Guitar:4|Mobile_phone:8|Headphones:10|Hat:9|Sunglasses:5
390,Shirt:4|Trousers:5|Footwear:1|Handbag:10|Watch:6|Guitar:8|Mobile_phone:2|Headphones:7|Hat:3|Sunglasses:9
391,Shirt:8|Trousers:9|Footwear:7|Handbag:1|Watch:3|Guitar:5|Mobile_phone:10|Headphones:2|Hat:6|Sunglasses:4
392,Shirt:9|Trousers:3|Footwear:7|Handbag:2|Watch:4|Guitar:8|Mobile_phone:5|Headphones:1|Hat:10|Sunglasses:6
393,Shirt:1|Trousers:7|Footwear:10|Handbag:8|Watch:4|Guitar:9|Mobile_phone:2|Headphones:5|Hat:6|Sunglasses:3
394,Shirt:8|Trousers:5|Footwear:6|Handbag:7|Watch:2|Guitar:4|Mobile_phone:10|Headphones:1|Hat:3|Sunglasses:9
395,Shirt:6|Trousers:9|Footwear:8|Handbag:1|Watch:5|Guitar:4|Mobile_phone:3|Headphones:2|Hat:10|Sunglasses:7
396,Shirt:8|Trousers:7|Footwear:6|Handbag:4|Watch:1|Guitar:2|Mobile_phone:3|Headphones:5|Hat:9|Sunglasses:10
397,Shirt:9|Trousers:7|Footwear:3|Handbag:5|Watch:10|Guitar:2|Mobile_phone:6|Headphones:8|Hat:1|Sunglasses:4
398,Shirt:4|Trousers:7|Footwear:2|Handbag:8|Watch:5|Guitar:3|Mobile_phone:6|Headphones:10|Hat:1|Sunglasses:9
399,Shirt:3|Trousers:1|Footwear:5|Handbag:2|Watch:8|Guitar:6|Mobile_phone:7|Headphones:9|Hat:10|Sunglasses:4
400,Shirt:8|Trousers:4|Footwear:6|Handbag:10|Watch:2|Guitar:9|Mobile_phone:5|Headphones:7|Hat:1|Sunglasses:3
401,Shirt:3|Trousers:6|Footwear:8|Handbag:1|Watch:5|Guitar:7|Mobile_phone:10|Headphones:4|Hat:9|Sunglasses:2
402,Shirt:4|Trousers:3|Footwear:2|Handbag:6|Watch:8|Guitar:9|Mobile_phone:1|Headphones:10|Hat:7|Sunglasses:5
403,Shirt:6|Trousers:9|Footwear:1|Handbag:8|Watch:4|Guitar:7|Mobile_phone:5|Headphones:10|Hat:3|Sunglasses:2
404,Shirt:2|Trousers:7|Footwear:4|Handbag:6|Watch:8|Guitar:10|Mobile_phone:3|Headphones:5|Hat:9|Sunglasses:1
405,Shirt:8|Trousers:3|Footwear:7|Handbag:1|Watch:6|Guitar:2|Mobile_phone:5|Headphones:10|Hat:9|Sunglasses:4
406,Shirt:1|Trousers:5|Footwear:3|Handbag:7|Watch:6|Guitar:4|Mobile_phone:8|Headphones:9|Hat:10|Sunglasses:2
407,Shirt:10|Trousers:6|Footwear:5|Handbag:3|Watch:2|Guitar:9|Mobile_phone:7|Headphones:8|Hat:1|Sunglasses:4
408,Shirt:5|Trousers:9|Footwear:1|Handbag:8|Watch:3|Guitar:6|Mobile_phone:4|Headphones:2|Hat:10|Sunglasses:7
409,Shirt:8|Trousers:10|Footwear:7|Handbag:6|Watch:3|Guitar:2|Mobile_phone:9|Headphones:4|Hat:5|Sunglasses:1
410,Shirt:9|Trousers:4|Footwear:2|Handbag:7|Watch:10|Guitar:1|Mobile_phone:6|Headphones:5|Hat:8|Sunglasses:3
411,Shirt:1|Trousers:2|Footwear:8|Handbag:4|Watch:6|Guitar:7|Mobile_phone:9|Headphones:3|Hat:10|Sunglasses:5
412,Shirt:6|Trousers:10|Footwear:5|Handbag:9|Watch:7|Guitar:2|Mobile_phone:8|Headphones:3|Hat:4|Sunglasses:1
413,Shirt:9|Trousers:7|Footwear:5|Handbag:6|Watch:4|Guitar:2|Mobile_phone:10|Headphones:8|Hat:3|Sunglasses:1
414,Shirt:1|Trousers:9|Footwear:4|Handbag:3|Watch:5|Guitar:10|Mobile_phone:2|Headphones:7|Hat:6|Sunglasses:8
415,Shirt:7|Trousers:6|Footwear:9|Handbag:10|Watch:5|Guitar:8|Mobile_phone:2|Headphones:1|Hat:4|Sunglasses:3
